"chamber","T_treatment","Water_treatment","position","timepoint","DateTime","Code","Obs","FTime","Ebal","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","campaign","Unit","User"
"C02","elevated","control","low",2,2013-12-04 09:17:52,"2low",83,12986.8,0,9.320286869,0.25530869,335.98930792,3.0556544268,1.2648600112,28.32301178,6,1.420000017,1,2.840000033,29.85666809,28.32301178,29.983577346,419.2366394,406.55368652,22.394669344,25.968450164,53.10465546,61.579190824,499.6899353,200.3412628,150.98291628,100.19958952,-0.785142899,-0.189745501,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328165588,0.0030556544,301.47301176,303.0066681,32.054601332,-0.9959675094,3.866888056,38.591855252,12.623405086,29.089839936,4.0427279726,0.2342500192,2.6020280448,1.4406999276,0.1481630232,33.665990608,0.8264327414,68.986862404,402.12326854,0.0159894828,4,"HIE4","JED"
"C02","elevated","control","low",3,2013-12-04 11:47:02,"2low",123,21936.7,0,8.12643776,0.2135829276,332.78749018,3.6974192806,1.7953444704,30.53484192,6,1.420000017,1,2.840000033,32.017125704,30.53484192,32.036101532,420.08465578,408.51337892,21.666331862,25.990539168,45.307141878,54.34962921,499.6968506,299.4546631,411.63423462,99.950064086,0.051893234,-0.142355517,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328280842,0.0036974194,303.68484192,305.16712568,47.912745022,-1.1418547876,4.3931005256,43.952953598,17.96241443,31.27598381,4.5828580802,0.1986438182,2.5977560554,1.9851020248,0.125413371,33.262131168,0.8146302012,60.613708974,404.6504596,0.0121727798,4,"HIE4","JED"
"C02","elevated","control","low",4,2013-12-04 14:09:00,"2low",183,30454.4,0,8.1012607726,0.27338998,342.06864862,5.4263059564,2.080006749,33.012531282,6,1.420000017,1,2.840000033,35.609677886,33.012531282,35.680262758,418.62589112,406.25153198,23.552916336,29.87379532,40.159111024,50.936590576,499.69645998,200.0402069,326.88928224,99.607691958,0.357160568,-0.177578524,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832827433,0.005426306,306.16253128,308.7596779,32.006432392,-2.0475109552,5.0556665506,50.755784526,20.881989206,34.311104584,5.43643314,0.2493827922,2.9756598018,2.4607733386,0.1578568872,34.072668552,0.842011918,60.894107398,402.4005806,0.0122594382,4,"HIE4","JED"
"C02","elevated","control","low",5,2013-12-04 18:10:38,"2low",248,44951.5,0,0.2987262838,0.009492263,329.38810012,0.3993203448,4.0207198774,36.046819306,6,1.420000017,1,2.840000033,36.625990296,36.046819306,36.57527008,405.2086426,404.6559265,19.316410066,19.78640251,31.029943466,31.784939956,499.6921753,49.166302488,16.873052978,99.232304382,0.946027756,0.078429624,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832820292,0.0003993204,309.19681932,309.77599032,7.8666082226,-0.0273566398,5.9841702186,60.304658718,40.518256206,36.336404798,6.0800710372,0.0094606422,1.963450341,4.1166206962,0.005915734,32.685940284,0.8139953152,30.241057262,404.51392636,0.0002233166,4,"HIE4","JED"
"C02","elevated","control","top",1,2013-12-04 06:17:16,"2top",13,2150.1,0,4.104989285,0.1037102618,328.86377688,0.9316903968,0.9189092592,18.1360878,6,1.420000017,1,2.840000033,19.101709366,18.1360878,19.120644378,404.95391846,399.57957154,10.559895326,11.66521473,47.732378388,52.72861252,499.84951172,100.04249727,52.586203004,100.31204526,-0.343889236,0.035720274,0.7333333496,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8330825194,0.0009316906,291.2860878,292.25170936,16.006799202,-0.1763009688,2.0890708076,20.82572238,9.1605076508,18.618898584,2.1532812704,0.1000562342,1.1701615484,0.9831197222,0.0628534832,32.988998086,0.8230242942,56.86241569,397.62825624,0.005870281,4,"HIE4","JED"
"C02","elevated","control","top",2,2013-12-04 09:22:28,"2top",88,13262.6,0,14.339406906,0.1327400856,214.31243464,2.3349296684,1.780022619,30.546516036,6,1.420000017,1,2.840000033,30.719456482,30.546516036,30.733459092,421.47624512,403.12943726,23.38355522,26.113788224,52.762538146,58.923072814,499.72788088,1099.5838622,373.79119262,100.17754974,-0.398607254,-0.172724321,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328798014,0.0023349294,303.69651604,303.86945648,175.93341402,0.8823624404,4.3960379382,43.88246628,17.768678058,30.632986262,4.4178306186,0.126812252,2.616015319,1.801815299,0.0797697378,21.469295018,0.531622192,59.913617948,396.31316998,0.0216779588,4,"HIE4","JED"
"C02","elevated","control","top",3,2013-12-04 11:49:28,"2top",128,22082.3,0,15.868349694,0.1864396352,242.60979352,4.2363012978,2.3267755314,32.854304506,6,1.420000017,1,2.840000033,32.572820282,32.854304506,32.515071106,419.84161988,398.76002196,21.907299804,26.857255936,44.391236114,54.421450044,499.70454102,1499.5539306,454.7645691,99.940275574,0.051893234,-0.142355517,0.7333333496,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328409018,0.0042363012,306.0043045,305.72282028,239.92862356,0.5816675672,5.0108970902,50.138916114,23.281660182,32.713562394,4.9713648118,0.1749542226,2.6841215588,2.287243253,0.1103233642,24.24648965,0.6084103336,54.681553642,391.21696852,0.0221796402,4,"HIE4","JED"
"C02","elevated","control","top",4,2013-12-04 14:11:19,"2top",188,30593.6,0,10.18105701,0.0831171758,189.73077502,2.6358691788,3.112527567,35.5064888,6,1.420000017,1,2.840000033,36.076085662,35.5064888,36.074028016,419.63361206,406.12391966,23.988838578,27.068050386,39.8661232,44.983365632,499.71003418,998.9277466,281.25374756,99.608715818,0.357160568,-0.177578524,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328500568,0.0026358692,308.6564888,309.22608564,159.82843588,0.5933287868,5.8087413074,58.315592668,31.247542282,35.791287234,5.9006420794,0.0807537288,2.6962137406,3.2044283388,0.0506782302,18.898838894,0.4671745706,45.618472406,401.28433276,0.0115739878,4,"HIE4","JED"
"C02","elevated","control","top",5,2013-12-04 18:13:38,"2top",253,45131.7,0,1.1765031878,0.0202859478,286.13735746,0.847249527,4.0094688,35.841674042,6,1.420000017,1,2.840000033,37.11473236,35.841674042,37.031282806,404.47700194,402.6546875,18.225609208,19.223384094,28.505970764,30.066549302,499.68939818,299.37418824,75.027963256,99.231327818,0.946027756,0.078429624,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328156634,0.0008472496,308.99167404,310.26473234,47.899869044,0.3129547908,5.9170307422,59.628656578,40.405272484,36.478203202,6.127514663,0.020142073,1.9075619424,4.2199527206,0.0126016434,28.393788874,0.7106267648,29.957613456,402.09543422,0.0008765648,4,"HIE4","JED"
"C03","ambient","control","low",1,2013-12-04 06:45:18,"3low",43,3833.2,0,0.3522915662,0.2198311332,396.2399412,1.511300162,0.7298210704,18.706223296,6,1.420000017,1,2.840000033,20.070548248,18.706223296,20.12873955,404.82055054,403.66542968,12.517053986,14.305135154,53.28456497,60.896349336,499.87019654,20.1917511,45.074051666,100.33155824,0.023939133,0.02962248,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331169944,0.0015113002,291.8562233,293.22054824,3.2306801034,-0.5818234384,2.1650775712,21.57922801,7.274092856,19.388385774,2.2591973656,0.2040374966,1.4352565008,0.8239408646,0.128854194,39.755370762,0.981604831,68.14140327,403.49796714,0.0005949052,4,"HIE4","JED"
"C03","ambient","control","low",2,2013-12-04 08:55:54,"3low",58,11669.5,0,9.8303587126,0.3765265744,354.19777612,2.8246419778,0.8251251792,26.760371402,6,1.420000017,1,2.840000033,27.817404556,26.760371402,27.922433852,418.97330934,405.79256592,23.676365662,26.976713564,63.206439972,72.01698303,499.66423338,200.0910736,1257.6745852,100.2334793,-0.849931717,-0.213760927,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8327737224,0.002824642,299.9103714,300.96740456,32.01457106,-0.947847042,3.529095038,35.208745248,8.2320316848,27.288887976,3.6403394248,0.332448844,2.7039698588,0.9363695658,0.2113368814,35.502475472,0.872854273,78.69391118,401.1196842,0.019285698,4,"HIE4","JED"
"C03","ambient","control","low",3,2013-12-04 11:54:06,"3low",133,22361.5,0,11.328694562,0.3046049984,328.43826402,4.797783814,1.679125694,30.909308242,6,1.420000017,1,2.840000033,32.704840088,30.909308242,32.766945648,419.40603026,403.47919314,22.511297226,28.110115434,45.271401214,56.530905154,499.70374756,300.697583,280.11025392,99.927642822,0.051893234,-0.142355517,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328395792,0.004797784,304.05930822,305.85484008,48.111612206,-1.6630360918,4.4881032684,44.913530842,16.803415404,31.807074166,4.723188597,0.2750989738,2.8089775744,1.9142110224,0.1743648108,32.820061482,0.8140153506,64.930763206,398.0940743,0.0184775794,4,"HIE4","JED"
"C03","ambient","control","low",4,2013-12-04 14:15:40,"3low",193,30853.9,0,7.7055849894,0.2447139032,340.83989578,5.0202966628,2.1266271694,33.601766204,6,1.420000017,1,2.840000033,36.32495041,33.601766204,36.40163269,419.8515198,408.13865356,25.272078324,31.11268692,41.425357054,50.999128722,499.68441772,199.57857362,216.39596862,99.600392148,0.357160568,-0.177578524,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832807363,0.0050202966,306.75176618,309.4749504,31.932571066,-1.8160381698,5.225462988,52.46428127,21.35159435,34.963358306,5.6369204144,0.2253002314,3.0988358184,2.538084596,0.1424369934,33.94778723,0.835108119,60.897117588,404.4757875,0.0116013604,4,"HIE4","JED"
"C03","ambient","control","low",5,2013-12-04 18:18:13,"3low",258,45408.5,0,-0.9851391276,0.1261479152,393.74520376,4.2644983252,3.367884479,34.627344512,6,1.420000017,1,2.840000033,37.236470794,34.627344512,37.267395782,404.02041014,403.13900146,16.807415392,21.81632843,26.115151596,33.897935486,499.68460082,49.789553072,100.5956909,99.2359848,0.772474289,0.002648756,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328076682,0.0042644984,307.77734452,310.38647082,7.9663283132,-1.7170898766,5.5328493208,55.754465804,33.938137372,35.931907656,5.946480431,0.1207827422,2.1649648416,3.7815155894,0.0759535784,39.073692986,0.9766976868,39.366362648,403.60728942,-0.0009606082,4,"HIE4","JED"
"C03","ambient","control","top",1,2013-12-04 06:49:28,"3top",48.5,4082.625,0,4.79131496275,0.1310274035,333.1533105,0.9723112205,0.76490132,18.66429329,6,1.420000017,1,2.840000033,20.0350470525,18.66429329,20.1247515675,404.7039566,398.48783875,12.7513782975,13.90222645,54.38872528,59.2974643725,499.8716507,100.17045975,79.639390945,100.308023425,-0.193254471,0.004294798,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83311941775,0.00097231125,291.8142933,293.18504705,16.0272732025,-0.144207315,2.1594061775,21.52775124,7.62552479125,19.34967017,2.25376118375,0.12524883025,1.3945048575,0.85925632625,0.078779957,33.41794993,0.83604375475,65.52968478,396.210277075,0.00792442025,4,"HIE4","JED"
"C03","ambient","control","top",2,2013-12-04 08:52:32,"3top",53,11467.2,0,15.702313792,0.1339432076,198.88080928,1.4297611968,1.0839042714,27.945151902,6,1.420000017,1,2.840000033,27.755442428,27.945151902,27.77184372,418.8843506,399.3435425,25.261016846,26.93162384,67.665283204,72.140237426,499.67061156,1099.1850588,156.03630982,100.21004942,-0.30995369,-0.209919527,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8327843526,0.001429761,301.0951519,300.90544242,175.86960544,1.3048589728,3.7827236252,37.747946934,10.81632309,27.850297166,3.7618479746,0.127910499,2.6988193538,1.0630286206,0.0804650242,19.929855612,0.4980195644,71.721967674,391.87941454,0.0287384408,4,"HIE4","JED"
"C03","ambient","control","top",3,2013-12-04 11:57:22,"3top",138,22556.7,0,14.482652164,0.1607093456,237.41222104,3.6480252922,2.3068028824,32.480098724,6,1.420000017,1,2.840000033,32.721427918,32.480098724,32.74519348,419.88694458,400.74270632,21.747638702,26.013785934,43.696321108,52.268060304,499.71916504,1499.304248,103.51071166,99.93103485,0.136426926,-0.12488611,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328652748,0.0036480252,305.63009872,305.87142792,239.88867432,0.9612251454,4.906387437,49.09773477,23.083948834,32.60076332,4.9398771744,0.1521017678,2.5995845544,2.3402926196,0.095801199,23.72484906,0.592430768,53.765411452,393.85834706,0.0197703026,4,"HIE4","JED"
"C03","ambient","control","top",4,2013-12-04 14:18:27,"3top",198,31020,0,9.8384665622,0.1060165084,237.81676294,3.026707565,2.825628932,34.862424468,6,1.420000017,1,2.840000033,36.17757492,34.862424468,36.259622956,419.51502686,406.2253174,24.376231384,27.909071352,40.282792664,46.120964814,499.69451294,998.79178468,256.99198608,99.60391388,0.322584152,-0.108584002,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328241884,0.0030267076,308.01242446,309.32757492,159.806682,0.502404514,5.6054816854,56.277725078,28.368653732,35.519999694,5.813070746,0.1022013038,2.7798527534,3.0332179928,0.06420797,23.687480402,0.5854306758,49.27029367,401.54858156,0.0120719176,4,"HIE4","JED"
"C03","ambient","control","top",5,2013-12-04 18:20:54,"3top",263,45568.6,0,4.418514043,0.0945188618,300.5311333,3.2385041684,3.3845629316,33.94826355,6,1.420000017,1,2.840000033,37.194398498,33.94826355,37.240102386,403.97761232,397.12783812,15.76775627,19.580226898,24.555790328,30.493110658,499.69070434,300.05918578,126.8324814,99.235195924,0.772474289,0.002648756,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328178406,0.0032385042,307.09826356,310.3443985,48.009468652,-0.6277008162,5.3276105702,53.686703716,34.106476818,35.571331026,5.829552944,0.0914744662,1.9430476392,3.8865053048,0.0574374826,29.823265362,0.756761335,36.179540776,395.0274882,0.0040467496,4,"HIE4","JED"
"C04","elevated","control","low",1,2013-12-04 06:12:08,"4low",8,2703.3,0,0.6294079336,0.119047907,384.99278928,1.0131440896,0.8722579612,20.440494156,6,1.420000017,1,2.840000033,21.57466545,20.440494156,21.625496292,400.5251831,399.2841919,14.14103184,15.338412284,54.88344574,59.530651856,499.89328614,20.093141938,27.311050032,100.34519806,-7.133832455,-0.237586349,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331554768,0.001013144,293.59049416,294.72466546,3.214902638,-0.345974914,2.41139398,24.030985334,8.6925730502,21.007579804,2.4970949068,0.114258366,1.5391360186,0.9579588878,0.0718268792,38.632178086,0.964207207,64.585824414,398.98500152,0.0010188852,4,"ROS1","JED"
"C04","elevated","control","low",2,2013-12-04 09:45:42,"4low",108,14655.5,0,7.5324796092,0.1455485878,311.97461498,2.6334530406,1.8400781394,30.326634598,6,1.420000017,1,2.840000033,31.319672012,30.326634598,31.321101764,419.64922486,409.31035768,21.88593216,24.969081878,47.714847564,54.436603544,499.68990478,199.72216188,304.4531006,100.16231996,-0.01320076,-0.101320818,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328165078,0.002633453,303.4766346,304.469672,31.955545186,-0.8486295438,4.3410393088,43.340043548,18.37096167,30.823153308,4.4660879622,0.1384528974,2.5009611694,1.965126793,0.0871437644,31.248101184,0.7621957292,58.252618316,405.72977758,0.0108147824,4,"HIE4","JED"
"C04","elevated","control","low",3,2013-12-04 12:15:25,"4low",163,23639.2,0,5.8365068728,0.0778563168,272.35286818,2.3821275998,3.0130803808,34.7020195,6,1.420000017,1,2.840000033,36.215466308,34.7020195,36.277583312,420.45026244,412.26348878,22.665720368,25.453042986,37.489299774,42.099552154,499.7258423,300.06617432,1157.49104,99.899763488,-0.418931961,-0.060743883,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328764038,0.0023821274,307.8520195,309.3654663,48.010586818,-0.442641106,5.5558333544,55.614079274,30.161036294,35.458742906,5.7934554688,0.0757788986,2.5427529736,3.250702496,0.0475441738,27.207987018,0.660628139,44.98437846,409.48909294,0.0064116994,4,"HIE4","JED"
"C04","elevated","control","low",4,2013-12-04 14:43:00,"4low",228,32493.3,0,6.6007495596,0.2170860086,334.07973522,4.8940445276,2.3202314768,33.196468352,6,1.420000017,1,2.840000033,35.627827456,33.196468352,35.742622374,410.29715578,400.02100218,22.29105034,28.002777862,37.950794222,47.675089264,499.70855714,200.0525513,7.719202614,99.558535766,0.204145432,-0.145897463,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328475952,0.0048940446,306.34646836,308.77782746,32.008407488,-1.7959926916,5.108147032,51.307976752,23.30519889,34.412147904,5.467079068,0.2016704144,2.7879155552,2.6791635128,0.1273439218,33.260489386,0.8351555182,56.060864486,396.883322,0.0093237458,4,"HIE4","JED"
"C04","elevated","control","low",5,2013-12-04 18:39:49,"4low",288,46704.5,0,0.0059517336,0.0191553188,374.81353848,0.9045804376,4.5432459804,35.952718352,6,1.420000017,1,2.840000033,37.570059204,35.952718352,37.62949753,405.37963256,404.93267822,13.137108612,14.20780735,20.046725466,21.680570604,499.70823976,49.46072769,85.63297882,99.244380186,1.032148361,0.133215353,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832847066,0.0009045804,309.10271836,310.7200592,7.9137162538,-0.1310546298,5.9532910112,59.986177434,45.778370082,36.76138878,6.2232267238,0.0190269844,1.4100450308,4.8131816928,0.0119033292,37.198139806,0.9256183142,21.276000396,404.92984906,3.158168e-06,4,"HIE4","JED"
"C04","elevated","control","top",1,2013-12-04 06:09:35,"4top",3,2329.5,0,3.5650065596,0.0384049424,239.969575,0.4368825504,1.133901947,21.445966722,6,1.420000017,1,2.840000033,22.174120328,21.445966722,22.216037372,400.55252076,396.06618042,13.746413614,14.263274766,51.435146334,53.369092562,499.92282106,100.03180542,58.254390718,100.3458725,-5.462628841,-0.164307922,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8332047016,0.0004368826,294.59596672,295.32412032,16.005088508,0.057028282,2.565162698,25.563210868,11.2999361,21.810043524,2.62292171,0.0378925242,1.431260751,1.1916609592,0.023728338,24.079956216,0.6058820422,55.499754048,394.37154706,0.0050170412,4,"ROS1","JED"
"C04","elevated","control","top",2,2013-12-04 09:42:24,"4top",103,14457.5,0,9.0164288578,0.0699111506,186.21043582,1.4946597882,2.12004921,30.613635634,6,1.420000017,1,2.840000033,30.563811874,30.613635634,30.555680084,418.8336304,407.27638552,21.144776536,22.898366548,48.116263582,52.106667328,499.69530642,1098.7667236,798.55750732,100.13358152,-0.01320076,-0.101320818,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328255106,0.0014946596,303.76363562,303.71381188,175.80267186,1.2847226512,4.4129446592,44.070576514,21.172209968,30.588723756,4.406662416,0.0682315222,2.2928954494,2.113766967,0.0427924906,18.64591785,0.4572090578,51.488222428,402.99040706,0.0115198766,4,"HIE4","JED"
"C04","elevated","control","top",3,2013-12-04 12:17:56,"4top",168,23789.2,0,17.349925648,0.1745491698,213.0524245,5.6400388852,3.2687813612,36.75737381,6,1.420000017,1,2.840000033,36.8287529,36.75737381,36.828574372,420.58062132,397.0609192,22.991119002,29.56256752,36.768722532,47.278169248,499.73501586,1499.018872,1181.9017334,99.892604066,-0.418931961,-0.060743883,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328916932,0.0056400388,309.90737384,309.97875288,239.84301418,-0.092838905,6.2218632174,62.285524108,32.72295659,36.793063356,6.2340145656,0.1644423484,2.953081856,3.2809327094,0.103639105,21.282361432,0.5365736554,48.122593176,388.81359548,0.0214736446,4,"HIE4","JED"
"C04","elevated","control","top",4,2013-12-04 14:46:04,"4top",233,32678.6,0,7.8865858338,0.0769917112,216.12028964,2.4173337804,3.0737117474,35.397316742,6,1.420000017,1,2.840000033,35.931808472,35.397316742,35.944080352,410.27618408,399.64655762,24.299468612,27.123297882,40.680034638,45.407445524,499.69760744,999.23065184,320.95806274,99.550250246,0.306531906,-0.080421999,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328293458,0.0024173336,308.54731674,309.08180848,159.87690074,0.7012082794,5.7738428348,57.99928004,30.875982156,35.664562608,5.8595933742,0.0749595628,2.7001310876,3.1594622868,0.0470281608,21.514829034,0.5407785138,45.865959134,395.89765244,0.009136855,4,"HIE4","JED"
